,zipcode,price,accommodates,bathrooms,bedrooms,beds,bed_type,host_is_superhost,host_identity_verified,property_type,room_type,cancellation_policy,instant_bookable,calculated_host_listings_count,host_total_listings_count,number_of_reviews,minimum_nights,city,comfort,availability_30,availability_60,availability_90,availability_365
3300,20007,89.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,2,14,Washington,2.0,0,0,0,165
3301,20007,130.0,5,1.0,2.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,13,1,Washington,2.5,18,48,78,353
3302,20007,55.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,t,2,2,1,2,Washington,2.0,0,0,0,14
3303,20007,100.0,4,2.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,flexible,f,2,2,1,1,Washington,4.0,0,0,0,238
3304,20016,155.0,4,2.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,2.0,0,0,0,93
3305,20007,2000.0,12,6.0,6.0,6.0,Real Bed,f,f,House,Entire home/apt,flexible,f,2,2,0,1,Washington,2.0,29,55,85,360
3306,20016,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,2,Washington,2.0,0,0,0,0
3307,20007,185.0,4,1.0,1.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,2,3,3,2,Washington,1.3333333333333333,1,31,61,336
3308,20007,148.0,5,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,2,3,82,2,Washington,2.5,14,44,74,349
3309,20016,100.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,6,1,Washington,2.0,0,0,0,62
3310,20016,40.0,1,1.0,1.0,1.0,Real Bed,f,f,Apartment,Shared room,flexible,f,1,1,0,1,Washington,1.0,30,60,90,365
3311,20007,69.0,3,1.5,1.0,1.0,Real Bed,f,t,House,Private room,strict,t,4,4,18,1,Washington,3.0,26,26,26,117
3312,20007,99.0,6,2.5,1.0,4.0,Real Bed,t,t,House,Private room,moderate,f,1,1,129,1,Washington,1.5,12,33,63,329
3313,20007,50.0,1,1.0,1.0,1.0,Real Bed,f,f,House,Private room,moderate,f,1,1,3,1,Washington,1.0,0,7,29,29
3314,20007,175.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,2,2,5,2,Washington,2.0,3,33,63,338
3315,20007,150.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,2,2,1,1,Washington,2.0,2,2,2,44
3316,20016,79.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,8,8,3,1,Washington,2.0,16,40,70,345
3317,20016,900.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,0,1,Washington,2.0,0,0,19,294
3318,20007,65.0,2,1.0,1.0,2.0,Real Bed,f,t,Apartment,Private room,strict,f,2,2,3,3,Washington,1.0,7,37,67,342
3319,20016,150.0,1,1.5,1.0,2.0,Real Bed,f,f,Apartment,Shared room,moderate,f,1,1,0,1,Washington,0.5,30,60,90,365
3320,20007,170.0,8,2.0,2.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,2,2,23,1,Washington,2.6666666666666665,9,36,66,333
3321,20007,90.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,strict,f,1,1,3,1,Washington,2.0,20,50,80,355
3322,20007,89.0,1,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,t,1,1,6,2,Washington,1.0,28,58,88,363
3323,20016,35.0,3,1.0,1.0,2.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,0,1,Washington ,1.5,8,8,8,8
3324,20007,80.0,2,1.0,1.0,1.0,Real Bed,f,t,Townhouse,Private room,moderate,f,2,2,5,3,Washington,2.0,20,50,80,80
3325,20007,60.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,1,1,2,1,Washington,2.0,0,0,12,287
3326,20016,69.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,f,1,2,7,6,Washington,2.0,0,0,0,182
3327,20016,50.0,1,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,strict,f,2,2,5,2,Washington,1.0,2,4,29,304
3328,20007,57.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,flexible,f,1,1,1,1,Washington,3.0,12,42,72,72
3329,20007,139.0,2,1.0,0.0,1.0,Real Bed,f,t,House,Entire home/apt,flexible,f,1,1,12,2,Washington,2.0,9,35,55,330
3330,20016,100.0,2,2.0,1.0,2.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,0,1,Washington,1.0,30,60,90,365
3331,20007,80.0,2,1.0,0.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,1.0,0,0,11,286
3332,20007,90.0,2,1.0,1.0,1.0,Real Bed,f,t,Condominium,Entire home/apt,moderate,f,1,1,4,2,Washington,2.0,0,5,16,263
3333,20016,95.0,4,1.0,0.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,t,1,1,32,1,Washington,2.0,0,12,39,314
3334,20007,113.0,6,1.0,1.0,4.0,Real Bed,f,t,Apartment,Entire home/apt,strict,t,4,4,237,1,Washington,1.5,15,45,75,131
3335,20007,80.0,1,1.0,1.0,1.0,Real Bed,f,f,House,Private room,flexible,f,1,1,0,1,Washington,1.0,0,0,0,64
3336,20007,450.0,5,2.0,1.0,2.0,Real Bed,f,f,House,Entire home/apt,flexible,f,2,2,0,1,Washington,2.5,30,60,90,365
3337,20007,100.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,1,1,Washington,2.0,0,0,0,270
3338,20007,115.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,8,1,Washington,4.0,30,60,90,365
3339,20007,69.0,2,1.5,1.0,1.0,Real Bed,f,t,House,Private room,strict,t,4,4,8,1,Washington,2.0,21,21,21,76
3340,20007,80.0,3,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,0,1,Washington,3.0,0,0,18,293
3341,20016,120.0,3,1.0,1.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,t,1,1,2,7,Washington,1.0,0,0,0,263
3342,20007,69.0,3,1.5,1.0,1.0,Real Bed,f,t,House,Private room,strict,t,4,4,43,1,Washington,3.0,0,27,57,241
3343,20016,99.0,3,1.0,1.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,7,10,Washington,1.5,25,55,85,85
3344,20007,95.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,13,7,Washington,4.0,0,0,0,0
3345,20007,68.0,2,1.0,0.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,0,7,Washington,1.0,0,16,39,39
3346,20007,100.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,2,1,3,Washington,2.0,0,0,0,47
3347,20016,140.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,1,3,Washington,2.0,0,0,7,7
3348,20016,170.0,4,2.5,2.0,3.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,1,3,Washington,1.3333333333333333,18,48,69,273
3349,20016,105.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,7,1,Washington,3.0,19,42,72,347
3350,20007,67.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,0,2,Washington,2.0,0,0,0,46
3351,20007,400.0,7,1.0,3.0,4.0,Real Bed,f,t,Townhouse,Entire home/apt,flexible,t,1,1,0,1,Washington,1.75,0,0,18,39
3352,20007,75.0,3,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,2,1,Washington,3.0,0,28,58,329
3353,20007,150.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,2,2,0,1,Washington,2.0,0,0,0,0
3354,20016,110.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,2,41,0,3,Washington,2.0,0,0,0,0
3355,20007,150.0,5,2.0,3.0,3.0,Real Bed,f,t,House,Entire home/apt,moderate,f,2,2,2,2,Washington,1.6666666666666667,0,3,15,171
3356,20016,64.0,3,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,t,1,1,1,4,Washington,3.0,0,0,0,24
3357,20007,200.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,t,1,1,2,3,Washington,2.0,4,15,45,320
3358,20007,70.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,2,1,Washington,2.0,0,0,0,141
3359,20016,80.0,1,1.0,1.0,1.0,Couch,f,t,Apartment,Private room,strict,f,1,1,0,1,Washington,1.0,28,58,88,363
3360,20008,97.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,1,1,Washington,2.0,19,47,77,77
3361,20008,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,2,3,0,1,Washington,2.0,0,9,34,309
3362,20008,400.0,9,2.5,4.0,5.0,Real Bed,t,f,Townhouse,Entire home/apt,strict,f,1,1,28,2,Washington,1.8,14,34,55,307
3363,20008,54.0,1,1.0,0.0,1.0,Airbed,f,f,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,1.0,0,0,0,0
3364,20008,75.0,1,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,f,2,2,26,1,"Washington, D.C.",1.0,10,35,65,340
3365,20008,99.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,t,2,2,118,1,Washington,2.0,0,21,39,205
3366,20008,70.0,1,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,f,2,3,3,1,Washington,1.0,0,6,6,280
3367,20008,75.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,f,2,2,0,2,Washington,2.0,19,42,72,73
3368,20016,140.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,1,1,9,1,Washington,2.0,19,49,79,345
3369,20008,160.0,2,1.0,0.0,1.0,Real Bed,t,t,Apartment,Entire home/apt,moderate,f,1,1,44,2,Washington,2.0,9,31,61,336
3370,20016,139.0,3,1.0,1.0,1.0,Real Bed,f,f,Condominium,Entire home/apt,flexible,t,1,1,0,1,Washington,3.0,5,29,59,334
3371,20008,95.0,4,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,1,1,Washington,4.0,17,47,77,352
3372,20008,115.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,4,2,Washington,4.0,2,7,29,304
3373,20008,95.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,0,2,Washington,2.0,0,0,14,57
3374,20007,500.0,6,3.0,3.0,3.0,Real Bed,f,t,House,Entire home/apt,flexible,f,1,1,0,1,Washington,2.0,0,0,0,0
3375,20016,95.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,3.0,0,14,32,307
3376,20008,175.0,5,1.0,2.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,2.5,0,3,3,121
3377,20008,99.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,t,2,2,38,2,Washington,2.0,1,13,43,175
3378,20008,85.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,45,1,Washington,2.0,0,0,18,293
3379,20008,115.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,0,1,Washington,2.0,30,60,90,365
3380,20008,435.0,6,1.5,3.0,3.0,Real Bed,f,t,House,Entire home/apt,moderate,f,2,3,6,3,Washington,2.0,28,58,88,178
3381,20016,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Condominium,Entire home/apt,flexible,f,1,1,0,2,Washington,2.0,0,0,0,53
3382,20008,98.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,8,1,Washington,2.0,17,46,46,159
3383,20008,119.0,4,1.0,1.0,2.0,Real Bed,f,f,Condominium,Entire home/apt,flexible,f,1,1,1,14,Washington,2.0,2,21,21,62
3384,20008,80.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,0,1,Washington,2.0,27,57,87,362
3385,20008,90.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,moderate,f,2,2,7,3,Washington,2.0,23,50,80,350
3386,20008,149.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,24,3,Washington,2.0,10,40,70,345
3387,20008,105.0,3,1.0,0.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,2,2,1,1,Washington,1.5,0,0,0,61
3388,20008,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,2.0,10,30,50,325
3389,20008,50.0,3,1.0,1.0,2.0,Real Bed,f,t,Apartment,Private room,moderate,f,2,2,2,1,Washington,1.5,24,54,84,359
3390,20008,99.0,1,1.0,1.0,1.0,Real Bed,t,t,House,Private room,moderate,f,1,1,26,2,Washington,1.0,2,21,51,141
3391,20008,70.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,0,2,Washington,2.0,28,58,88,363
3392,20016,120.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,2.0,0,0,0,92
3393,20008,99.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,2,2,2,1,Washington,2.0,11,38,68,343
3394,20008,185.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,6,7,0,20,Washington,2.0,30,60,90,365
3395,20008,150.0,6,1.0,1.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,t,1,2,66,2,Washington,2.0,3,19,49,308
3396,20008,150.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,2,1,"Washington, D.C.",2.0,22,52,82,357
3397,20008,96.0,1,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,flexible,f,1,1,0,4,Washington,1.0,28,58,88,363
3398,20008,79.0,2,1.0,1.0,1.0,Airbed,f,t,Apartment,Private room,strict,f,1,1,0,1,Washington,2.0,19,49,59,332
3399,20008,150.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,0,3,"Washington, D.C.",2.0,30,60,90,365
3400,20008,109.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,4.0,0,0,6,37
3401,20008,100.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,2,2,0,1,Washington,2.0,25,55,85,360
3402,20008,120.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,2,3,Washington,3.0,0,0,0,0
3403,20008,100.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,2,2,0,1,Washington,2.0,20,50,80,355
3404,20008,150.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,2,8,2,Washington,2.0,0,0,0,275
3405,20008,115.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,3,1,Washington,2.0,0,0,0,204
3406,20008,200.0,2,1.0,1.0,1.0,Real Bed,t,f,Bed & Breakfast,Private room,moderate,f,1,1,12,2,Washington,2.0,11,39,56,329
3407,20008,95.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,4,2,Washington,2.0,0,0,0,40
3408,20008,205.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,13,1,Washington,2.0,23,53,83,349
3409,20008,100.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,8,3,Washington,2.0,7,27,57,118
3410,20008,99.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,1,1,Washington,2.0,20,44,62,62
3411,20008,104.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,4,1,Washington,4.0,0,3,3,204
3412,20008,89.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,4,2,Washington,2.0,0,0,0,238
3413,20016,125.0,3,1.0,1.0,1.0,Real Bed,f,t,Condominium,Entire home/apt,moderate,f,1,1,8,1,Washington,3.0,0,0,0,31
3414,20008,115.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,2,3,7,3,Washington,2.0,28,58,88,178
3415,20008,185.0,4,1.0,2.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,2,2,1,2,Washington,2.0,8,20,28,287
3416,20007,85.0,2,1.0,1.0,1.0,Real Bed,f,t,Townhouse,Private room,flexible,f,1,1,1,3,Washington,2.0,0,29,59,59
3417,20008,99.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,16,1,Washington,2.0,1,7,14,97
3418,20016,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,11,3,Washington,2.0,30,60,90,365
3419,20008,66.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,strict,f,1,1,33,1,Washington,2.0,0,25,55,330
3420,20008,150.0,3,2.0,2.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,4,3,Washington,1.5,0,0,0,106
3421,20003,69.0,5,1.0,1.0,1.0,Pull-out Sofa,f,t,Apartment,Private room,moderate,f,1,1,0,1,Washington,5.0,29,59,89,364
3422,20003,250.0,5,1.0,2.0,3.0,Real Bed,f,t,House,Entire home/apt,flexible,f,2,2,15,1,Washington,1.6666666666666667,17,17,26,284
3423,20003,350.0,6,2.5,2.0,3.0,Real Bed,f,t,House,Entire home/apt,strict,f,27,30,14,3,Washington,2.0,13,43,73,345
3424,20003,440.0,6,2.5,3.0,3.0,Real Bed,f,t,House,Entire home/apt,moderate,f,2,7,20,2,Washington,2.0,28,58,88,178
3425,20003,100.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,2,3,Washington,2.0,4,4,4,157
3426,20002,169.0,2,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,29,32,4,4,Washington,1.0,4,16,46,316
3427,20003,120.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,2,2,0,1,Washington,2.0,0,30,60,335
3428,20003,190.0,4,1.0,1.0,2.0,Real Bed,f,f,House,Entire home/apt,moderate,f,1,1,31,2,Washington,2.0,13,39,69,69
3429,20003,120.0,4,1.0,1.0,1.0,Real Bed,f,f,Apartment,Private room,moderate,f,1,1,88,1,Washington,4.0,10,40,70,345
3430,20003,85.0,1,1.0,1.0,1.0,Real Bed,t,t,House,Private room,strict,f,3,3,17,1,Washington,1.0,0,0,11,257
3431,20003,170.0,2,1.0,1.0,1.0,Real Bed,f,t,Bed & Breakfast,Private room,strict,f,41,49,0,2,Washington,2.0,29,59,89,364
3432,20003,250.0,6,2.0,2.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,5,5,0,2,Washington,2.0,7,28,51,326
3433,20003,129.0,2,2.0,1.0,1.0,Real Bed,f,t,House,Private room,strict,f,5,5,0,1,Washington,2.0,0,0,21,296
3434,20003,289.0,10,1.0,3.0,5.0,Real Bed,f,t,House,Entire home/apt,strict,t,1,1,17,2,Washington,2.0,17,45,75,347
3435,20003,75.0,2,1.0,1.0,1.0,Real Bed,f,f,House,Private room,strict,t,1,1,95,1,Washington,2.0,16,46,76,351
3436,20003,250.0,8,1.5,3.0,4.0,Real Bed,f,t,House,Entire home/apt,strict,f,2,2,1,2,Washington,2.0,15,45,75,347
3437,20003,159.0,3,2.0,2.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,2,5,Washington,1.5,0,0,0,4
3438,20002,165.0,4,1.0,2.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,14,2,Washington,1.3333333333333333,7,19,33,220
3439,20003,205.0,4,1.0,2.0,2.0,Real Bed,f,f,Townhouse,Entire home/apt,flexible,f,1,1,0,1,Washington,2.0,0,0,1,276
3440,20002,65.0,1,1.5,1.0,1.0,Real Bed,f,f,House,Private room,moderate,f,1,2,3,1,Washington,1.0,7,37,67,342
3441,20003,58.0,1,0.0,1.0,1.0,Real Bed,f,t,House,Private room,moderate,f,2,2,7,3,Washington,1.0,0,0,0,0
3442,20003,150.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,44,3,Washington,4.0,0,22,51,316
3443,20003,100.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,2,2,17,1,Washington,2.0,10,17,47,322
3444,20003,140.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,1,1,5,3,Washington,2.0,0,30,60,335
3445,20003,60.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,t,1,1,4,1,Washington,2.0,2,18,40,299
3446,20003,80.0,2,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,1,2,1,1,Washington,2.0,22,40,62,125
3447,20003,109.0,2,1.0,1.0,1.0,Real Bed,f,f,Townhouse,Entire home/apt,moderate,t,1,1,7,1,Washington,2.0,20,50,80,355
3448,20003,130.0,2,1.0,1.0,1.0,Futon,t,f,Apartment,Entire home/apt,moderate,f,1,1,44,4,Washington,2.0,16,37,67,342
3449,20002,109.0,2,1.0,1.0,1.0,Real Bed,t,f,Apartment,Private room,strict,f,1,1,44,2,Washington,2.0,18,48,78,353
3450,20003,499.0,10,3.5,4.0,6.0,Real Bed,t,t,House,Entire home/apt,strict,f,2,2,19,3,Washington,1.6666666666666667,4,11,11,149
3451,20002,85.0,3,1.0,0.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,56,1,Washington,1.5,1,19,38,38
3452,20003,125.0,2,1.0,0.0,1.0,Real Bed,t,t,Apartment,Entire home/apt,flexible,f,1,1,36,3,Washington,2.0,8,29,39,312
3453,20002,90.0,1,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,4,3,Washington,1.0,0,0,0,214
3454,20003,160.0,5,1.0,1.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,moderate,f,1,1,33,2,Washington,1.6666666666666667,11,37,63,335
3455,20003,150.0,4,1.0,0.0,2.0,Real Bed,t,t,Apartment,Entire home/apt,strict,t,1,1,28,1,Washington,2.0,9,39,69,344
3456,20003,175.0,6,1.0,2.0,3.0,Pull-out Sofa,f,t,House,Entire home/apt,strict,t,2,2,5,3,Washington,2.0,9,36,66,338
3457,20003,80.0,2,1.0,1.0,1.0,Real Bed,f,f,House,Private room,moderate,f,5,5,122,2,Washington,2.0,3,14,42,306
3458,20003,239.0,4,1.5,2.0,2.0,Real Bed,t,t,House,Entire home/apt,strict,t,2,2,14,4,Washington,2.0,13,43,73,79
3460,20002,500.0,6,2.5,3.0,3.0,Real Bed,f,t,House,Entire home/apt,flexible,f,1,1,0,1,Washington,2.0,30,60,90,365
3461,20003,90.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,2,2,15,15,Washington,2.0,0,0,30,305
3462,20003,115.0,4,1.0,1.0,2.0,Real Bed,t,t,Apartment,Entire home/apt,moderate,f,1,1,63,3,Washington,2.0,12,33,50,137
3463,20003,285.0,6,2.5,2.0,3.0,Real Bed,f,t,House,Entire home/apt,moderate,t,1,1,22,2,Washington,2.0,9,36,62,337
3464,20003,140.0,4,1.0,1.0,2.0,Real Bed,t,t,Apartment,Entire home/apt,flexible,f,3,3,0,4,Washington,2.0,0,0,0,81
3465,20002,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Other,Shared room,flexible,f,1,1,0,1,Washington,2.0,30,60,90,365
3466,20003,140.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,27,30,5,3,Washington,2.0,9,38,68,343
3467,20003,125.0,4,1.0,1.0,2.0,Real Bed,f,f,Apartment,Entire home/apt,flexible,f,1,1,28,1,Washington,2.0,2,32,62,337
3468,20003,295.0,6,2.0,2.0,3.0,Real Bed,f,t,Apartment,Entire home/apt,strict,f,27,30,16,3,Washington,2.0,6,20,50,322
3469,20002,90.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,flexible,f,1,1,6,1,Washington,2.0,0,0,0,144
3470,20002,175.0,2,1.0,1.0,1.0,Real Bed,f,t,Bed & Breakfast,Private room,strict,f,41,49,0,2,Washington,2.0,29,59,89,364
3471,20003,170.0,5,1.5,2.0,2.0,Real Bed,f,f,House,Entire home/apt,flexible,f,1,1,4,1,Washington,2.5,0,0,0,238
3472,20003,115.0,2,2.5,1.0,1.0,Real Bed,f,f,House,Private room,moderate,f,1,1,5,6,Washington,2.0,1,30,35,310
3473,20002,299.0,8,1.5,3.0,5.0,Real Bed,f,t,House,Entire home/apt,strict,f,27,30,9,3,Washington,1.6,0,0,0,0
3475,20003,130.0,4,1.5,1.0,1.0,Real Bed,f,f,Apartment,Entire home/apt,moderate,f,1,1,29,5,Washington,4.0,0,0,26,116
3476,20002,500.0,6,2.5,3.0,2.0,Real Bed,f,f,House,Entire home/apt,moderate,f,1,1,7,2,Washington,3.0,0,0,0,61
3477,20003,121.0,2,2.0,1.0,1.0,Real Bed,f,f,House,Entire home/apt,flexible,f,1,1,22,1,Washington,2.0,5,35,65,340
3478,20003,94.0,3,1.0,1.0,1.0,Real Bed,f,t,House,Private room,flexible,f,1,1,50,1,Washington,3.0,1,22,41,131
3479,20003,85.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Private room,flexible,f,1,1,8,1,Washington,2.0,3,33,55,82
3480,20003,114.0,2,1.0,1.0,1.0,Real Bed,t,t,Apartment,Private room,moderate,f,1,1,12,2,Washington,2.0,26,56,86,176
3481,20003,205.0,6,1.5,2.0,2.0,Real Bed,f,f,House,Entire home/apt,moderate,f,1,1,3,2,Washington,3.0,7,36,54,54
3482,20003,200.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,Entire home/apt,flexible,f,1,1,0,1,Washington,2.0,30,60,90,365
3483,20003,185.0,2,1.0,1.0,1.0,Real Bed,f,t,Bed & Breakfast,Private room,strict,f,41,49,1,2,Washington,2.0,29,59,89,364
